-1184351580;-1184376679;40;23468;1631;25000;23369;6.524;93.476;25
-1184326659;-1184351580;40;23369;1552;25000;23448;6.208;93.792;26
-1184302047;-1184326659;40;23448;1164;25000;23836;4.656;95.344;27
-1184276976;-1184302047;40;23836;1235;25000;23765;4.94;95.06;28
-1184251918;-1184276976;40;23765;1293;25000;23707;5.172;94.828;29
-1184225888;-1184251918;40;23707;2323;25000;22677;9.292;90.708;30
-1184201269;-1184225888;40;22677;1942;25000;23058;7.768;92.232;31
-1184176763;-1184201269;40;23058;1448;25000;23552;5.792;94.208;32
-1184151432;-1184176763;40;23552;1779;25000;23221;7.116;92.884;33
-1184126488;-1184151432;40;23221;1723;25000;23277;6.892;93.108;34
-1184100970;-1184126488;40;23277;2241;25000;22759;8.964;91.036;35
-1184077081;-1184100970;40;22759;1130;25000;23870;4.52;95.48;36
-1184052076;-1184077081;40;23870;1135;25000;23865;4.54;95.46;37
-1184027079;-1184052076;40;23865;1132;25000;23868;4.528;95.472;38
-1184002062;-1184027079;40;23868;1149;25000;23851;4.596;95.404;39
-1183977057;-1184002062;40;23851;1154;25000;23846;4.616;95.384;0
-1183951008;-1183977057;40;23846;2203;25000;22797;8.812;91.188;1
-1183926045;-1183951008;40;22797;2166;25000;22834;8.664;91.336;2
-1183901574;-1183926045;40;22834;1637;25000;23363;6.548;93.452;3
-1183876500;-1183901574;40;23363;1711;25000;23289;6.844;93.156;4
-1183851598;-1183876500;40;23289;1613;25000;23387;6.452;93.548;5
-1183825843;-1183851598;40;23387;2368;25000;22632;9.472;90.528;6
-1183801949;-1183825843;40;22632;1262;25000;23738;5.048;94.952;7
-1183776556;-1183801949;40;23738;1655;25000;23345;6.62;93.38;8
-1183751539;-1183776556;40;23345;1672;25000;23328;6.688;93.312;9
-1183726383;-1183751539;40;23328;1828;25000;23172;7.312;92.688;10
-1183701601;-1183726383;40;23172;1610;25000;23390;6.44;93.56;11
-1183676857;-1183701601;40;23390;1354;25000;23646;5.416;94.584;12
-1183651782;-1183676857;40;23646;1429;25000;23571;5.716;94.284;13
-1183626041;-1183651782;40;23571;2170;25000;22830;8.68;91.32;14
-1183601939;-1183626041;40;22830;1272;25000;23728;5.088;94.912;15
-1183576340;-1183601939;40;23728;1871;25000;23129;7.484;92.516;16
-1183551698;-1183576340;40;23129;1513;25000;23487;6.052;93.948;17
-1183526108;-1183551698;40;23487;2103;25000;22897;8.412;91.588;18
-1183501593;-1183526108;40;22897;1618;25000;23382;6.472;93.528;19
-1183475750;-1183501593;40;23382;2461;25000;22539;9.844;90.156;20
-1183452056;-1183475750;40;22539;1155;25000;23845;4.62;95.38;21
-1183426957;-1183452056;40;23845;1254;25000;23746;5.016;94.984;22
-1183401931;-1183426957;40;23746;1280;25000;23720;5.12;94.88;23
-1183376701;-1183401931;40;23720;1510;25000;23490;6.04;93.96;24
-1183351202;-1183376701;40;23490;2009;25000;22991;8.036;91.964;25
-1183326359;-1183351202;40;22991;1852;25000;23148;7.408;92.592;26
-1183298344;-1183326359;40;23148;4867;25000;20133;19.468;80.532;27
-1183276116;-1183298344;40;20133;2095;25000;22905;8.38;91.62;28
-1183251561;-1183276116;40;22905;1650;25000;23350;6.6;93.4;29
-1183226564;-1183251561;40;23350;1647;25000;23353;6.588;93.412;30
-1183202074;-1183226564;40;23353;1137;25000;23863;4.548;95.452;31
-1183177094;-1183202074;40;23863;1117;25000;23883;4.468;95.532;32
-1183151663;-1183177094;40;23883;1548;25000;23452;6.192;93.808;33
-1183127004;-1183151663;40;23452;1207;25000;23793;4.828;95.172;34
-1183102047;-1183127004;40;23793;1164;25000;23836;4.656;95.344;35
-1183076751;-1183102047;40;23836;1460;25000;23540;5.84;94.16;36
-1183051221;-1183076751;40;23540;1990;25000;23010;7.96;92.04;37
-1183026571;-1183051221;40;23010;1640;25000;23360;6.56;93.44;38
-1183001137;-1183026571;40;23360;2074;25000;22926;8.296;91.704;39
-1182976518;-1183001137;40;22926;1693;25000;23307;6.772;93.228;0
-1182950747;-1182976518;40;23307;2464;25000;22536;9.856;90.144;1
-1182925731;-1182950747;40;22536;2480;25000;22520;9.92;90.08;2
-1182901588;-1182925731;40;22520;1623;25000;23377;6.492;93.508;3
-1182876552;-1182901588;40;23377;1659;25000;23341;6.636;93.364;4
-1182851565;-1182876552;40;23341;1646;25000;23354;6.584;93.416;5
-1182826463;-1182851565;40;23354;1748;25000;23252;6.992;93.008;6
-1182801750;-1182826463;40;23252;1461;25000;23539;5.844;94.156;7
-1182776688;-1182801750;40;23539;1523;25000;23477;6.092;93.908;8
-1182749081;-1182776688;40;23477;4130;25000;20870;16.52;83.48;9
-1182726083;-1182749081;40;20870;2128;25000;22872;8.512;91.488;10
-1182701237;-1182726083;40;22872;1974;25000;23026;7.896;92.104;11
-1182676568;-1182701237;40;23026;1643;25000;23357;6.572;93.428;12
-1182651840;-1182676568;40;23357;1371;25000;23629;5.484;94.516;13
-1182626482;-1182651840;40;23629;1729;25000;23271;6.916;93.084;14
-1182602131;-1182626482;40;23271;1080;25000;23920;4.32;95.68;15
-1182577084;-1182602131;40;23920;1127;25000;23873;4.508;95.492;16
-1182551158;-1182577084;40;23873;2053;25000;22947;8.212;91.788;17
-1182526767;-1182551158;40;22947;1444;25000;23556;5.776;94.224;18
-1182501836;-1182526767;40;23556;1375;25000;23625;5.5;94.5;19
-1182475923;-1182501836;40;23625;2288;25000;22712;9.152;90.848;20
-1182450971;-1182475923;40;22712;2240;25000;22760;8.96;91.04;21
-1182426577;-1182450971;40;22760;1634;25000;23366;6.536;93.464;22
-1182402023;-1182426577;40;23366;1188;25000;23812;4.752;95.248;23
-1182376967;-1182402023;40;23812;1244;25000;23756;4.976;95.024;24
-1182351018;-1182376967;40;23756;2193;25000;22807;8.772;91.228;25
-1182326679;-1182351018;40;22807;1532;25000;23468;6.128;93.872;26
-1182302083;-1182326679;40;23468;1128;25000;23872;4.512;95.488;27
-1182276347;-1182302083;40;23872;1864;25000;23136;7.456;92.544;28
-1182250716;-1182276347;40;23136;2495;25000;22505;9.98;90.02;29
-1182226595;-1182250716;40;22505;1616;25000;23384;6.464;93.536;30
-1182201971;-1182226595;40;23384;1240;25000;23760;4.96;95.04;31
-1182176605;-1182201971;40;23760;1606;25000;23394;6.424;93.576;32
-1182151212;-1182176605;40;23394;1999;25000;23001;7.996;92.004;33
-1182126530;-1182151212;40;23001;1681;25000;23319;6.724;93.276;34
-1182101924;-1182126530;40;23319;1287;25000;23713;5.148;94.852;35
-1182076281;-1182101924;40;23713;1930;25000;23070;7.72;92.28;36
-1182050147;-1182076281;40;23070;3064;25000;21936;12.256;87.744;37
-1182027085;-1182050147;40;21936;1126;25000;23874;4.504;95.496;38
-1182002096;-1182027085;40;23874;1115;25000;23885;4.46;95.54;39
-1181977089;-1182002096;40;23885;1122;25000;23878;4.488;95.512;0
-1181951412;-1181977089;40;23878;1799;25000;23201;7.196;92.804;1
-1181926088;-1181951412;40;23201;2123;25000;22877;8.492;91.508;2
-1181901586;-1181926088;40;22877;1625;25000;23375;6.5;93.5;3
-1181876270;-1181901586;40;23375;1941;25000;23059;7.764;92.236;4
-1181851093;-1181876270;40;23059;2118;25000;22882;8.472;91.528;5
-1181826375;-1181851093;40;22882;1836;25000;23164;7.344;92.656;6
-1181801411;-1181826375;40;23164;1800;25000;23200;7.2;92.8;7
-1181777075;-1181801411;40;23200;1136;25000;23864;4.544;95.456;8
-1181752055;-1181777075;40;23864;1156;25000;23844;4.624;95.376;9
-1181727034;-1181752055;40;23844;1177;25000;23823;4.708;95.292;10
-1181702090;-1181727034;40;23823;1121;25000;23879;4.484;95.516;11
-1181677026;-1181702090;40;23879;1185;25000;23815;4.74;95.26;12
-1181651729;-1181677026;40;23815;1482;25000;23518;5.928;94.072;13
-1181626624;-1181651729;40;23518;1587;25000;23413;6.348;93.652;14
-1181600995;-1181626624;40;23413;2216;25000;22784;8.864;91.136;15
-1181576581;-1181600995;40;22784;1630;25000;23370;6.52;93.48;16
-1181551601;-1181576581;40;23370;1610;25000;23390;6.44;93.56;17
-1181527045;-1181551601;40;23390;1166;25000;23834;4.664;95.336;18
-1181502057;-1181527045;40;23834;1154;25000;23846;4.616;95.384;19
-1181475818;-1181502057;40;23846;2393;25000;22607;9.572;90.428;20
-1181450735;-1181475818;40;22607;2476;25000;22524;9.904;90.096;21
-1181425048;-1181450735;40;22524;3163;25000;21837;12.652;87.348;22
-1181401360;-1181425048;40;21837;1851;25000;23149;7.404;92.596;23
-1181374891;-1181401360;40;23149;3320;25000;21680;13.28;86.72;24
-1181351689;-1181374891;40;21680;1522;25000;23478;6.088;93.912;25
-1181326970;-1181351689;40;23478;1241;25000;23759;4.964;95.036;26
-1181301947;-1181326970;40;23759;1264;25000;23736;5.056;94.944;27
-1181276646;-1181301947;40;23736;1565;25000;23435;6.26;93.74;28
-1181251353;-1181276646;40;23435;1858;25000;23142;7.432;92.568;29
-1181226663;-1181251353;40;23142;1548;25000;23452;6.192;93.808;30
-1181201829;-1181226663;40;23452;1382;25000;23618;5.528;94.472;31
-1181176720;-1181201829;40;23618;1491;25000;23509;5.964;94.036;32
-1181151229;-1181176720;40;23509;1982;25000;23018;7.928;92.072;33
-1181126547;-1181151229;40;23018;1664;25000;23336;6.656;93.344;34
-1181101725;-1181126547;40;23336;1486;25000;23514;5.944;94.056;35
-1181075948;-1181101725;40;23514;2263;25000;22737;9.052;90.948;36
-1181050869;-1181075948;40;22737;2342;25000;22658;9.368;90.632;37
-1181026469;-1181050869;40;22658;1742;25000;23258;6.968;93.032;38
-1181001521;-1181026469;40;23258;1690;25000;23310;6.76;93.24;39
-1180976710;-1181001521;40;23310;1501;25000;23499;6.004;93.996;0
-1180949997;-1180976710;40;23499;3214;25000;21786;12.856;87.144;1
-1180926091;-1180949997;40;21786;2120;25000;22880;8.48;91.52;2
-1180901749;-1180926091;40;22880;1462;25000;23538;5.848;94.152;3
-1180877097;-1180901749;40;23538;1114;25000;23886;4.456;95.544;4
-1180849921;-1180877097;40;23886;3290;25000;21710;13.16;86.84;5
-1180827092;-1180849921;40;21710;1119;25000;23881;4.476;95.524;6
-1180802106;-1180827092;40;23881;1105;25000;23895;4.42;95.58;7
-1180777069;-1180802106;40;23895;1142;25000;23858;4.568;95.432;8
-1180749660;-1180777069;40;23858;3551;25000;21449;14.204;85.796;9
-1180727100;-1180749660;40;21449;1111;25000;23889;4.444;95.556;10
-1180701824;-1180727100;40;23889;1387;25000;23613;5.548;94.452;11
-1180676296;-1180701824;40;23613;1915;25000;23085;7.66;92.34;12
-1180651908;-1180676296;40;23085;1303;25000;23697;5.212;94.788;13
-1180626876;-1180651908;40;23697;1335;25000;23665;5.34;94.66;14
-1180602108;-1180626876;40;23665;1103;25000;23897;4.412;95.588;15
-1180576218;-1180602108;40;23897;1993;25000;23007;7.972;92.028;16
-1180551800;-1180576218;40;23007;1411;25000;23589;5.644;94.356;17
-1180526637;-1180551800;40;23589;1574;25000;23426;6.296;93.704;18
-1180500967;-1180526637;40;23426;2244;25000;22756;8.976;91.024;19
-1180476701;-1180500967;40;22756;1510;25000;23490;6.04;93.96;20
-1180451922;-1180476701;40;23490;1289;25000;23711;5.156;94.844;21
-1180427091;-1180451922;40;23711;1120;25000;23880;4.48;95.52;22
-1180402122;-1180427091;40;23880;1089;25000;23911;4.356;95.644;23
-1180377099;-1180402122;40;23911;1112;25000;23888;4.448;95.552;24
-1180351280;-1180377099;40;23888;1931;25000;23069;7.724;92.276;25
-1180326700;-1180351280;40;23069;1511;25000;23489;6.044;93.956;26
-1180301776;-1180326700;40;23489;1435;25000;23565;5.74;94.26;27
-1180276169;-1180301776;40;23565;2042;25000;22958;8.168;91.832;28
-1180251361;-1180276169;40;22958;1850;25000;23150;7.4;92.6;29
-1180225268;-1180251361;40;23150;2943;25000;22057;11.772;88.228;30
-1180201543;-1180225268;40;22057;1668;25000;23332;6.672;93.328;31
-1180176583;-1180201543;40;23332;1628;25000;23372;6.512;93.488;32
-1180151593;-1180176583;40;23372;1618;25000;23382;6.472;93.528;33
-1180127050;-1180151593;40;23382;1161;25000;23839;4.644;95.356;34
-1180100804;-1180127050;40;23839;2407;25000;22593;9.628;90.372;35
-1180076603;-1180100804;40;22593;1608;25000;23392;6.432;93.568;36
-1180051786;-1180076603;40;23392;1425;25000;23575;5.7;94.3;37
-1180026231;-1180051786;40;23575;1980;25000;23020;7.92;92.08;38
-1180001902;-1180026231;40;23020;1309;25000;23691;5.236;94.764;39
-1179977063;-1180001902;40;23691;1148;25000;23852;4.592;95.408;0
-1179951591;-1179977063;40;23852;1620;25000;23380;6.48;93.52;1
-1179926558;-1179951591;40;23380;1653;25000;23347;6.612;93.388;2
-1179902115;-1179926558;40;23347;1096;25000;23904;4.384;95.616;3
-1179876904;-1179902115;40;23904;1307;25000;23693;5.228;94.772;4
-1179851922;-1179876904;40;23693;1289;25000;23711;5.156;94.844;5
-1179826767;-1179851922;40;23711;1444;25000;23556;5.776;94.224;6
-1179801281;-1179826767;40;23556;1930;25000;23070;7.72;92.28;7
-1179776571;-1179801281;40;23070;1640;25000;23360;6.56;93.44;8
-1179751698;-1179776571;40;23360;1513;25000;23487;6.052;93.948;9
-1179726485;-1179751698;40;23487;1726;25000;23274;6.904;93.096;10
-1179701582;-1179726485;40;23274;1629;25000;23371;6.516;93.484;11
-1179676112;-1179701582;40;23371;2099;25000;22901;8.396;91.604;12
-1179650851;-1179676112;40;22901;2360;25000;22640;9.44;90.56;13
-1179626506;-1179650851;40;22640;1705;25000;23295;6.82;93.18;14
-1179601603;-1179626506;40;23295;1608;25000;23392;6.432;93.568;15
-1179576246;-1179601603;40;23392;1965;25000;23035;7.86;92.14;16
-1179551798;-1179576246;40;23035;1413;25000;23587;5.652;94.348;17
-1179527133;-1179551798;40;23587;1078;25000;23922;4.312;95.688;18
-1179502077;-1179527133;40;23922;1134;25000;23866;4.536;95.464;19
-1179476587;-1179502077;40;23866;1624;25000;23376;6.496;93.504;20
-1179451755;-1179476587;40;23376;1456;25000;23544;5.824;94.176;21
-1179427072;-1179451755;40;23544;1139;25000;23861;4.556;95.444;22
-1179402089;-1179427072;40;23861;1122;25000;23878;4.488;95.512;23
-1179376536;-1179402089;40;23878;1675;25000;23325;6.7;93.3;24
-1179351409;-1179376536;40;23325;1802;25000;23198;7.208;92.792;25
-1179325857;-1179351409;40;23198;2354;25000;22646;9.416;90.584;26
-1179302087;-1179325857;40;22646;1124;25000;23876;4.496;95.504;27
-1179277032;-1179302087;40;23876;1179;25000;23821;4.716;95.284;28
-1179252081;-1179277032;40;23821;1130;25000;23870;4.52;95.48;29
-1179227047;-1179252081;40;23870;1164;25000;23836;4.656;95.344;30
-1179202118;-1179227047;40;23836;1093;25000;23907;4.372;95.628;31
-1179176869;-1179202118;40;23907;1342;25000;23658;5.368;94.632;32
-1179150876;-1179176869;40;23658;2335;25000;22665;9.34;90.66;33
-1179125694;-1179150876;40;22665;2517;25000;22483;10.068;89.932;34
-1179101619;-1179125694;40;22483;1592;25000;23408;6.368;93.632;35
-1179076501;-1179101619;40;23408;1710;25000;23290;6.84;93.16;36
-1179051422;-1179076501;40;23290;1789;25000;23211;7.156;92.844;37
-1179026544;-1179051422;40;23211;1667;25000;23333;6.668;93.332;38
-1179002115;-1179026544;40;23333;1096;25000;23904;4.384;95.616;39
-1178976847;-1179002115;40;23904;1364;25000;23636;5.456;94.544;0
-1178950996;-1178976847;40;23636;2215;25000;22785;8.86;91.14;1
-1178927074;-1178950996;40;22785;1137;25000;23863;4.548;95.452;2
-1178902092;-1178927074;40;23863;1119;25000;23881;4.476;95.524;3
-1178876959;-1178902092;40;23881;1252;25000;23748;5.008;94.992;4
-1178852096;-1178876959;40;23748;1115;25000;23885;4.46;95.54;5
-1178827059;-1178852096;40;23885;1152;25000;23848;4.608;95.392;6
-1178801952;-1178827059;40;23848;1259;25000;23741;5.036;94.964;7
-1178776724;-1178801952;40;23741;1487;25000;23513;5.948;94.052;8
-1178751357;-1178776724;40;23513;1854;25000;23146;7.416;92.584;9
-1178725825;-1178751357;40;23146;2386;25000;22614;9.544;90.456;10
-1178701437;-1178725825;40;22614;1774;25000;23226;7.096;92.904;11
-1178676503;-1178701437;40;23226;1708;25000;23292;6.832;93.168;12
-1178651548;-1178676503;40;23292;1663;25000;23337;6.652;93.348;13
-1178627082;-1178651548;40;23337;1129;25000;23871;4.516;95.484;14
-1178602110;-1178627082;40;23871;1101;25000;23899;4.404;95.596;15
-1178576601;-1178602110;40;23899;1610;25000;23390;6.44;93.56;16
-1178551099;-1178576601;40;23390;2112;25000;22888;8.448;91.552;17
-1178526978;-1178551099;40;22888;1233;25000;23767;4.932;95.068;18
-1178502103;-1178526978;40;23767;1108;25000;23892;4.432;95.568;19
-1178477084;-1178502103;40;23892;1127;25000;23873;4.508;95.492;20
-1178452100;-1178477084;40;23873;1111;25000;23889;4.444;95.556;21
-1178426950;-1178452100;40;23889;1261;25000;23739;5.044;94.956;22
-1178401854;-1178426950;40;23739;1357;25000;23643;5.428;94.572;23
-1178376343;-1178401854;40;23643;1868;25000;23132;7.472;92.528;24
-1178350954;-1178376343;40;23132;2257;25000;22743;9.028;90.972;25
-1178326588;-1178350954;40;22743;1623;25000;23377;6.492;93.508;26
-1178301582;-1178326588;40;23377;1629;25000;23371;6.516;93.484;27
-1178276686;-1178301582;40;23371;1525;25000;23475;6.1;93.9;28
-1178251015;-1178276686;40;23475;2196;25000;22804;8.784;91.216;29
-1178226603;-1178251015;40;22804;1608;25000;23392;6.432;93.568;30
-1178201699;-1178226603;40;23392;1512;25000;23488;6.048;93.952;31
-1178176844;-1178201699;40;23488;1367;25000;23633;5.468;94.532;32
-1178151242;-1178176844;40;23633;1969;25000;23031;7.876;92.124;33
-1178125748;-1178151242;40;23031;2463;25000;22537;9.852;90.148;34
-1178102104;-1178125748;40;22537;1107;25000;23893;4.428;95.572;35
-1178077132;-1178102104;40;23893;1079;25000;23921;4.316;95.684;36
-1178052110;-1178077132;40;23921;1101;25000;23899;4.404;95.596;37
-1178027097;-1178052110;40;23899;1114;25000;23886;4.456;95.544;38
-1178002110;-1178027097;40;23886;1101;25000;23899;4.404;95.596;39
-1177975529;-1178002110;40;23899;2682;25000;22318;10.728;89.272;0
-1177950992;-1177975529;40;22318;2219;25000;22781;8.876;91.124;1
-1177925762;-1177950992;40;22781;2449;25000;22551;9.796;90.204;2
-1177901599;-1177925762;40;22551;1612;25000;23388;6.448;93.552;3
-1177876987;-1177901599;40;23388;1224;25000;23776;4.896;95.104;4
-1177851957;-1177876987;40;23776;1254;25000;23746;5.016;94.984;5
-1177826701;-1177851957;40;23746;1510;25000;23490;6.04;93.96;6
-1177801604;-1177826701;40;23490;1607;25000;23393;6.428;93.572;7
-1177776248;-1177801604;40;23393;1963;25000;23037;7.852;92.148;8
-1177751500;-1177776248;40;23037;1711;25000;23289;6.844;93.156;9
-1177725898;-1177751500;40;23289;2313;25000;22687;9.252;90.748;10
-1177701235;-1177725898;40;22687;1976;25000;23024;7.904;92.096;11
-1177675917;-1177701235;40;23024;2294;25000;22706;9.176;90.824;12
-1177651720;-1177675917;40;22706;1491;25000;23509;5.964;94.036;13
-1177625967;-1177651720;40;23509;2244;25000;22756;8.976;91.024;14
-1177601555;-1177625967;40;22756;1656;25000;23344;6.624;93.376;15
-1177576436;-1177601555;40;23344;1775;25000;23225;7.1;92.9;16
-1177551701;-1177576436;40;23225;1510;25000;23490;6.04;93.96;17
-1177526692;-1177551701;40;23490;1519;25000;23481;6.076;93.924;18
-1177501560;-1177526692;40;23481;1651;25000;23349;6.604;93.396;19
-1177476184;-1177501560;40;23349;2027;25000;22973;8.108;91.892;20
-1177450215;-1177476184;40;22973;2996;25000;22004;11.984;88.016;21
-1177426577;-1177450215;40;22004;1634;25000;23366;6.536;93.464;22
-1177401546;-1177426577;40;23366;1665;25000;23335;6.66;93.34;23
-1177376473;-1177401546;40;23335;1738;25000;23262;6.952;93.048;24
-1177351521;-1177376473;40;23262;1690;25000;23310;6.76;93.24;25
-1177326559;-1177351521;40;23310;1652;25000;23348;6.608;93.392;26
-1177301604;-1177326559;40;23348;1607;25000;23393;6.428;93.572;27
-1177276291;-1177301604;40;23393;1920;25000;23080;7.68;92.32;28
-1177251621;-1177276291;40;23080;1590;25000;23410;6.36;93.64;29
-1177226550;-1177251621;40;23410;1661;25000;23339;6.644;93.356;30
-1177201496;-1177226550;40;23339;1715;25000;23285;6.86;93.14;31
-1177174551;-1177201496;40;23285;3660;25000;21340;14.64;85.36;32
-1177151331;-1177174551;40;21340;1880;25000;23120;7.52;92.48;33
-1177126566;-1177151331;40;23120;1645;25000;23355;6.58;93.42;34
-1177102102;-1177126566;40;23355;1109;25000;23891;4.436;95.564;35
-1177076642;-1177102102;40;23891;1569;25000;23431;6.276;93.724;36
-1177051553;-1177076642;40;23431;1658;25000;23342;6.632;93.368;37
-1177027004;-1177051553;40;23342;1207;25000;23793;4.828;95.172;38
-1177002020;-1177027004;40;23793;1191;25000;23809;4.764;95.236;39
-1176976350;-1177002020;40;23809;1861;25000;23139;7.444;92.556;0
-1176950742;-1176976350;40;23139;2469;25000;22531;9.876;90.124;1
-1176926560;-1176950742;40;22531;1651;25000;23349;6.604;93.396;2
-1176901893;-1176926560;40;23349;1318;25000;23682;5.272;94.728;3
-1176876931;-1176901893;40;23682;1280;25000;23720;5.12;94.88;4
-1176851517;-1176876931;40;23720;1694;25000;23306;6.776;93.224;5
-1176827029;-1176851517;40;23306;1182;25000;23818;4.728;95.272;6
-1176801623;-1176827029;40;23818;1588;25000;23412;6.352;93.648;7
-1176776655;-1176801623;40;23412;1556;25000;23444;6.224;93.776;8
-1176751806;-1176776655;40;23444;1405;25000;23595;5.62;94.38;9
-1176726773;-1176751806;40;23595;1438;25000;23562;5.752;94.248;10
-1176702092;-1176726773;40;23562;1119;25000;23881;4.476;95.524;11
-1176675690;-1176702092;40;23881;2521;25000;22479;10.084;89.916;12
-1176651884;-1176675690;40;22479;1327;25000;23673;5.308;94.692;13
-1176627079;-1176651884;40;23673;1132;25000;23868;4.528;95.472;14
-1176602061;-1176627079;40;23868;1150;25000;23850;4.6;95.4;15
-1176576791;-1176602061;40;23850;1420;25000;23580;5.68;94.32;16
-1176551353;-1176576791;40;23580;1858;25000;23142;7.432;92.568;17
-1176526421;-1176551353;40;23142;1790;25000;23210;7.16;92.84;18
-1176501551;-1176526421;40;23210;1660;25000;23340;6.64;93.36;19
-1176474166;-1176501551;40;23340;4045;25000;20955;16.18;83.82;20
-1176451516;-1176474166;40;20955;1695;25000;23305;6.78;93.22;21
-1176426178;-1176451516;40;23305;2033;25000;22967;8.132;91.868;22
-1176401840;-1176426178;40;22967;1371;25000;23629;5.484;94.516;23
-1176375755;-1176401840;40;23629;2456;25000;22544;9.824;90.176;24
-1176351593;-1176375755;40;22544;1618;25000;23382;6.472;93.528;25
-1176327110;-1176351593;40;23382;1101;25000;23899;4.404;95.596;26
-1176301789;-1176327110;40;23899;1422;25000;23578;5.688;94.312;27
-1176276846;-1176301789;40;23578;1365;25000;23635;5.46;94.54;28
-1176251686;-1176276846;40;23635;1525;25000;23475;6.1;93.9;29
-1176227066;-1176251686;40;23475;1145;25000;23855;4.58;95.42;30
-1176201425;-1176227066;40;23855;1786;25000;23214;7.144;92.856;31
-1176177121;-1176201425;40;23214;1090;25000;23910;4.36;95.64;32
-1176152056;-1176177121;40;23910;1155;25000;23845;4.62;95.38;33
-1176127058;-1176152056;40;23845;1153;25000;23847;4.612;95.388;34
-1176101670;-1176127058;40;23847;1541;25000;23459;6.164;93.836;35
-1176076776;-1176101670;40;23459;1435;25000;23565;5.74;94.26;36
-1176051868;-1176076776;40;23565;1343;25000;23657;5.372;94.628;37
-1176026908;-1176051868;40;23657;1303;25000;23697;5.212;94.788;38
-1176002018;-1176026908;40;23697;1193;25000;23807;4.772;95.228;39
-1175976961;-1176002018;40;23807;1250;25000;23750;5;95;0
-1175951618;-1175976961;40;23750;1593;25000;23407;6.372;93.628;1
-1175927002;-1175951618;40;23407;1209;25000;23791;4.836;95.164;2
-1175901812;-1175927002;40;23791;1399;25000;23601;5.596;94.404;3
-1175876342;-1175901812;40;23601;1869;25000;23131;7.476;92.524;4
-1175851658;-1175876342;40;23131;1553;25000;23447;6.212;93.788;5
-1175826476;-1175851658;40;23447;1735;25000;23265;6.94;93.06;6
-1175801962;-1175826476;40;23265;1249;25000;23751;4.996;95.004;7
-1175776445;-1175801962;40;23751;1766;25000;23234;7.064;92.936;8
-1175752104;-1175776445;40;23234;1107;25000;23893;4.428;95.572;9
-1175727053;-1175752104;40;23893;1158;25000;23842;4.632;95.368;10
-1175701466;-1175727053;40;23842;1745;25000;23255;6.98;93.02;11
-1175676858;-1175701466;40;23255;1353;25000;23647;5.412;94.588;12
-1175651543;-1175676858;40;23647;1668;25000;23332;6.672;93.328;13
-1175626102;-1175651543;40;23332;2109;25000;22891;8.436;91.564;14
-1175600853;-1175626102;40;22891;2358;25000;22642;9.432;90.568;15
-1175576202;-1175600853;40;22642;2009;25000;22991;8.036;91.964;16
-1175551486;-1175576202;40;22991;1725;25000;23275;6.9;93.1;17
-1175526601;-1175551486;40;23275;1610;25000;23390;6.44;93.56;18
-1175502051;-1175526601;40;23390;1160;25000;23840;4.64;95.36;19
-1175476929;-1175502051;40;23840;1282;25000;23718;5.128;94.872;20
-1175452038;-1175476929;40;23718;1173;25000;23827;4.692;95.308;21
-1175394931;-1175452038;40;23827;33280;25000;-8280;133.12;-33.12;22
-1175393933;-1175394931;40;0;998;25000;24002;3.992;96.008;23
-1175368678;-1175393933;40;24002;1253;25000;23747;5.012;94.988;24
-1175342848;-1175368678;40;23747;2083;25000;22917;8.332;91.668;25
-1175316877;-1175342848;40;22917;3054;25000;21946;12.216;87.784;26
-1175292864;-1175316877;40;21946;2067;25000;22933;8.268;91.732;27
-1175266304;-1175292864;40;22933;3627;25000;21373;14.508;85.492;28
-1175240832;-1175266304;40;21373;4099;25000;20901;16.396;83.604;29
-1175218736;-1175240832;40;20901;1195;25000;23805;4.78;95.22;30
-1175193798;-1175218736;40;23805;1133;25000;23867;4.532;95.468;31
-1175168583;-1175193798;40;23867;1348;25000;23652;5.392;94.608;32
-1175143460;-1175168583;40;23652;1471;25000;23529;5.884;94.116;33
-1175118336;-1175143460;40;23529;1595;25000;23405;6.38;93.62;34
-1175093577;-1175118336;40;23405;1354;25000;23646;5.416;94.584;35
-1175068220;-1175093577;40;23646;1711;25000;23289;6.844;93.156;36
-1175043416;-1175068220;40;23289;1515;25000;23485;6.06;93.94;37
-1175018439;-1175043416;40;23485;1492;25000;23508;5.968;94.032;38
-1174992637;-1175018439;40;23508;2294;25000;22706;9.176;90.824;39
-1174967318;-1174992637;40;22706;2613;25000;22387;10.452;89.548;0
-1174943021;-1174967318;40;22387;1910;25000;23090;7.64;92.36;1
-1174918820;-1174943021;40;23090;1111;25000;23889;4.444;95.556;2
-1174893520;-1174918820;40;23889;1411;25000;23589;5.644;94.356;3
-1174868608;-1174893520;40;23589;1323;25000;23677;5.292;94.708;4
-1174843603;-1174868608;40;23677;1328;25000;23672;5.312;94.688;5
-1174818742;-1174843603;40;23672;1189;25000;23811;4.756;95.244;6
-1174793421;-1174818742;40;23811;1510;25000;23490;6.04;93.96;7
-1174768196;-1174793421;40;23490;1735;25000;23265;6.94;93.06;8
-1174742599;-1174768196;40;23265;2332;25000;22668;9.328;90.672;9
-1174718014;-1174742599;40;22668;1917;25000;23083;7.668;92.332;10
-1174693266;-1174718014;40;23083;1665;25000;23335;6.66;93.34;11
-1174668175;-1174693266;40;23335;1756;25000;23244;7.024;92.976;12
-1174642860;-1174668175;40;23244;2071;25000;22929;8.284;91.716;13
